realtime_start,realtime_end,date,value
2019-12-23,2019-12-23,1959-06-01,22.6783
2019-12-23,2019-12-23,1959-07-01,22.2636
2019-12-23,2019-12-23,1959-08-01,21.3824
2019-12-23,2019-12-23,1959-09-01,21.3306
2019-12-23,2019-12-23,1959-10-01,21.1492
2019-12-23,2019-12-23,1959-11-01,21.3047
2019-12-23,2019-12-23,1959-12-01,22.7561
2019-12-23,2019-12-23,1960-01-01,23.3781
2019-12-23,2019-12-23,1960-02-01,23.1967
2019-12-23,2019-12-23,1960-03-01,22.9116
2019-12-23,2019-12-23,1960-04-01,22.7302
2019-12-23,2019-12-23,1960-05-01,22.6006
2019-12-23,2019-12-23,1960-06-01,22.3414
2019-12-23,2019-12-23,1960-07-01,22.2896
2019-12-23,2019-12-23,1960-08-01,22.1859
2019-12-23,2019-12-23,1960-09-01,21.9526
2019-12-23,2019-12-23,1960-10-01,21.9267
2019-12-23,2019-12-23,1960-11-01,21.5120
2019-12-23,2019-12-23,1960-12-01,21.1491
2019-12-23,2019-12-23,1961-01-01,21.1751
2019-12-23,2019-12-23,1961-02-01,21.0714
2019-12-23,2019-12-23,1961-03-01,21.2269
2019-12-23,2019-12-23,1961-04-01,21.7194
2019-12-23,2019-12-23,1961-05-01,22.0563
2019-12-23,2019-12-23,1961-06-01,22.3932
2019-12-23,2019-12-23,1961-07-01,22.6783
2019-12-23,2019-12-23,1961-08-01,22.9893
2019-12-23,2019-12-23,1961-09-01,22.8079
2019-12-23,2019-12-23,1961-10-01,23.2744
2019-12-23,2019-12-23,1961-11-01,23.6891
2019-12-23,2019-12-23,1961-12-01,24.0001
2019-12-23,2019-12-23,1962-01-01,23.6632
2019-12-23,2019-12-23,1962-02-01,24.0779
2019-12-23,2019-12-23,1962-03-01,24.2853
2019-12-23,2019-12-23,1962-04-01,24.3112
2019-12-23,2019-12-23,1962-05-01,24.2593
2019-12-23,2019-12-23,1962-06-01,24.2075
2019-12-23,2019-12-23,1962-07-01,24.4408
2019-12-23,2019-12-23,1962-08-01,24.4926
2019-12-23,2019-12-23,1962-09-01,24.6740
2019-12-23,2019-12-23,1962-10-01,24.6222
2019-12-23,2019-12-23,1962-11-01,24.8295
2019-12-23,2019-12-23,1962-12-01,24.8554
2019-12-23,2019-12-23,1963-01-01,25.0110
2019-12-23,2019-12-23,1963-02-01,25.2183
2019-12-23,2019-12-23,1963-03-01,25.3738
2019-12-23,2019-12-23,1963-04-01,25.7107
2019-12-23,2019-12-23,1963-05-01,25.9440
2019-12-23,2019-12-23,1963-06-01,26.0218
